Título;Classificação;URL
"Documentos referentes à Associação Latino- Americana de Livre Comércio -ALALC, durante o período em que Azeredo da Silveira respondia pela chefia do Departamento de Administração do Ministério das Relações Exteriores. O dossiê contém: proposta brasileira e projeto de Resolução do Brasil, Chile , Equador e México apresentados na Reunião de Ministros das Relações Exteriores, em novembro de 1965, em Montevidéu, Uruguai; discurso proferido pelo ministro das Relações Exteriores, Juracy Magalhães, para empresários, sobre a importância da ALALC para o comércio exterior; e texto analisando a crise da ALALC, fazendo um histórico da formação dessa Associação.";AAS daII 1965.11.03;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-associacao-latino-americana-de-livre-comercio-alalc-durante-o-periodo-em-que-azeredo-da-silveira-respondia-pela-chefia-do-
"Documentos referentes ao período em que Azeredo da Silveira foi cônsul-geral em Paris, abordando, entre outras, as seguintes questões: política externa da França e do Brasil; relações bilaterais entre os dois países; papel da França na Comunidade Econômica Européia - CEE e expectativas do Brasil frente à CEE. Inclui ainda o termo de entrega do arquivo do Consulado brasileiro, em Paris, assinado por Azeredo da Silveira, ao fim de sua gestão.";AAS cgp 1961.00.00;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-ao-periodo-em-que-azeredo-da-silveira-foi-consul-geral-em-paris-abordando-entre-outras-as-seguintes-questoes-politica-extern
"Documentos referentes à atuação de Azeredo da Silveira, enquanto chefe da delegação brasileira na Organização dos Estados Americanos, na instalação do Comitê Interamericano da Aliança para o Progresso, em sessão extraordinária da OEA, realizada no dia 16 de março de 1964. Inclui: discurso do presidente do Comitê, durante a instalação; informe das reuniões realizadas até abril de 1965; documentos apresentados nas sessões e discursos pronunciados sobre as questões relacionadas à cooperação interamericana, ao desenvolvimento da América Latina e à formação de um mercado comum para a região.";AAS oea 1964.03.16;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-atuacao-de-azeredo-da-silveira-enquanto-chefe-da-delegacao-brasileira-na-organizacao-dos-estados-americanos-na-instalacao-
"Documentos referentes à atuação de Azeredo da Silveira na Conferência das Nações Unidas sobre o Comércio e Desenvolvimento (UNCTAD), durante seu período à frente da Delegação Brasileira em Genebra. O dossiê é constituído por telegramas, ofícios, comunicados, discursos e relatórios, dos quais parte foi produzida durante a reunião do grupo dos 77 países em desenvolvimento e não alinhados a nenhum bloco econômico, informando sobre a posição do Brasil frente às questões discutidas e sua atuação na Conferência. Destaque para ""Carta de Argel"", na qual consta a posição e as expectativas do grupo dos 77 com relação a situação econômica mundial , e para o relatório da Delbragen, produzido em maio de 1968, que ressalta a insatisfação dos países membros desse grupo em face da não realização de um acordo geral.";AAS del 1966.01.05;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-atuacao-de-azeredo-da-silveira-na-conferencia-das-nacoes-unidas-sobre-o-comercio-e-desenvolvimento-unctad-durante-seu-peri
Discursos, entrevistas, conferências e palestras proferidas pelo embaixador brasileiro em Washington, Azeredo da Silveira, e por outras autoridades brasileiras e norte-americanas, por ocasião de eventos e solenidades, tais como comemorações da Independência do Brasil, reunião anual do Mid-America Comitte e congressos em universidades norte-americanas, tratando, principalmente, da política externa brasileira e da relação do Brasil com os Estados Unidos. Inclui os textos dos discursos, entrevistas e etc, contendo muitas vezes mais de uma versão, e correspondência com convites e agradecimentos de diversas instituições, dirigida à Azeredo da Silveira. Em relação às outras autoridades merece destaque os discursos do presidente João Batista Figueiredo nas assembléias da ONU e as entrevistas concedidas por Saraiva Guerreiro, ministro das Relações Exteriores, sobre relação do Brasil e Argentina.;AAS ew 1979.07.24;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/discursos-entrevistas-conferencias-e-palestras-proferidas-pelo-embaixador-brasileiro-em-washington-azeredo-da-silveira-e-por-outras-autoridades-br
"Documentos trocados entre o Ministério das Relções Exteriores e Azeredo da Silveira, embaixador brasileiro em Washington, referentes à política interna e externa norte-americana. O dossiê é constituído basicamente de telegramas, contendo informações sobre as eleições presidenciais de 1980, quando Ronald Reagan sucede Jimmy Carter, sobre o plano de governo do novo presidente e escolha de assessores; sobre as campanhas eleitorais presidenciais em 1984 e sobre outros assuntos da política interna norte-americana. Inclui ainda, documentação sobre a política externa dos Estados Unidos abordando os seguintes assuntos: diretrizes para a política econômica, financeira e comercial, relação dos Estados Unidos com diversos países, destacando-se a URSS, os países do Oriente Médio e os da América Latina. Destaque especial para os documentos sobre o embargo, pelos EUA, para exportação de grãos para a URSS e as repercussões políticas e comerciais deste ato.";AAS ew 1979.08.02;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-trocados-entre-o-ministerio-das-relcoes-exteriores-e-azeredo-da-silveira-embaixador-brasileiro-em-washington-referentes-a-politica-inte
"Correspondência trocada entre Azeredo da Silveira, como embaixador brasileiro em Washington, e o Ministério das Relações Exteriores reproduzindo notícias e artigos de jornais nacionais e estrangeiros sobre o Brasil. São telegramas com sinopse do noticiário nacional e reprodução integral de artigos brasileiros enviados pelo MRE, assim como Fac-Simille, assinados por Azeredo da Silveira, transmitindo cópia de notícias e artigos estrangeiros a órgãos internos do MRE. Tratam, principalmente, de assuntos econômicos, incluindo acordos com o Fundo Monetário Internacional (FMI), relação comercial com os Estados Unidos e outros países; assuntos políticos, incluindo política interna e externa brasileira; acontecimentos importantes como a greve em São Paulo em 1983 e apreensão de aviões líbios no Brasil, entre vários outros.";AAS ew 1979.09.03;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/correspondencia-trocada-entre-azeredo-da-silveira-como-embaixador-brasileiro-em-washington-e-o-ministerio-das-relacoes-exteriores-reproduzindo-not
Correspondência de felicitações pelo aniversário de Azeredo da Silveira no período em que exerceu o cargo de embaixador brasileiro em Washington (1979-1982). O dossiê é constituído de cartas, cartões e telegramas de amigos, funcionários, personalidades do corpo diplomático e outras autoridades, além de diversas respostas de agradecimento de Azeredo da Silveira.;AAS ew 1979.09.05;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/correspondencia-de-felicitacoes-pelo-aniversario-de-azeredo-da-silveira-no-periodo-em-que-exerceu-o-cargo-de-embaixador-brasileiro-em-washington-1
"Correspondência trocada entre Azeredo da Silveira, como embaixador brasileiro em Washington, e o Ministério das Relações Exteriores abordando diversos assuntos, entre os quais, sobre a situação política interna de países latino-americanos como Argentina, Chile, Bolívia e El Salvador; a relação do Brasil com diversos países, principalmente da América Latina; conflito entre Irã e Iraque na questão do petróleo; e a questão palestina. Inclui ainda, documentos sobre a crise política e econômica na América Central, em 1983, e sobre conflito no Líbano, entre outros.";AAS ew 1979.09.11;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/correspondencia-trocada-entre-azeredo-da-silveira-como-embaixador-brasileiro-em-washington-e-o-ministerio-das-relacoes-exteriores-abordando-divers
Documentos referentes a viagens e visitas de Azeredo da Silveira, como embaixador brasileiro em Washington, para participação em congressos e reuniões ocorridas em diversas cidades dos Estados Unidos . Inclui correspondência, programas das viagens e dos eventos, além de informações sobre passagens, hospedagem e horários das atividades. Há também informações sobre uma viagem do embaixador ao Brasil, em novembro de 1982.;AAS ew 1979.09.23;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-viagens-e-visitas-de-azeredo-da-silveira-como-embaixador-brasileiro-em-washington-para-participacao-em-congressos-e-reunio
Documentos referentes às visitas do ministro do Planejamento, Delfim Neto, e do ministro da Fazenda, Ernane Galveas, aos Estados Unidos, em 1980 e 1982, respectivamente, durante o período em que Azeredo da Silveira era embaixador do Brasil em Washington. Constitui-se de telegramas trocados entre a Embaixada brasileira em Washington e o Ministério das Relações Exteriores sobre as atividades desenvolvidas durante a visita de Delfim Neto entre 15 e 23 de fevereiro de 1980, destacando-se o encontro com os banqueiros em Nova Yorque, reunião com o presidente do Banco Interamericano de Desenvolvimento (BID) e almoço no Fundo Monetário Internacional (FMI), nas quais tratou-se basicamente da política econômica, da situação financeira brasileira e das relações econômicas e comerciais entre o Brasil e os Estados Unidos. Há também documentos sobre as recepções sociais oferecidas aos ministros, incluindo o programa da visita. Em relação à visita de 1982 há alguns telegramas esclarecendo que esta foi uma visita rápida para reunião com o embaixador William Block, representante comercial dos Estados Unidos.;AAS ew 1980.01.09;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-as-visitas-do-ministro-do-planejamento-delfim-neto-e-do-ministro-da-fazenda-ernane-galveas-aos-estados-unidos-em-1980-e-1982
Documentos referentes a contribuições de Azeredo da Silveira a instituições religiosas e sociais como embaixador brasileiro em Washington. Inclui cópias de cheques e cartas de agradecimentos.;AAS ew 1980.04.16;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-contribuicoes-de-azeredo-da-silveira-a-instituicoes-religiosas-e-sociais-como-embaixador-brasileiro-em-washington-inclui-c
Documentos referentes à viagem do presidente brasileiro João Batista Figueiredo à Cleveland, Estados Unidos, para realizar tratamento de saúde durante a gestão de Azeredo da Silveira como embaixador brasileiro em Washington. O dossiê é constituído de telegramas trocados entre o Ministério das Relações Exteriores e Azeredo da Silveira sobre as providências a serem tomadas para realização da viagem e sobre o resultado do tratamento do presidente.;AAS ew 1981.10.09;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-viagem-do-presidente-brasileiro-joao-batista-figueiredo-a-cleveland-estados-unidos-para-realizar-tratamento-de-saude-duran
"Documentos referentes à visita do presidente João Batista Figueiredo aos Estados Unidos, durante a gestão de Azeredo da Silveira como embaixador brasileiro em Washington. O dossiê é constituído de correspondência, relatórios e programação das atividades da visita, tratando das providências administrativas tais como hospedagem, passagem e esquema de segurança para toda a comitiva; da reunião empresarial de Cleveland, ocorrida paralelamente à visita; da programação cultural e social; do enfoque político da visita e da agenda de conversações. Há também documentos que se caracterizam como subsídios para as conversações entre João Batista Figueiredo e Ronald Reagan abordando diversos assuntos da política internacional, as relações econômicas e comerciais entre o Brasil e os Estados Unidos, a relação dos Estados Unidos com diversos países da Europa, América Latina e África, a crise nas Malvinas e os conflitos no Oriente Médio. Inclui ainda matérias da imprensa brasileira e norte-americana sobre a visita.";AAS ew 1982.01.21;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-visita-do-presidente-joao-batista-figueiredo-aos-estados-unidos-durante-a-gestao-de-azeredo-da-silveira-como-embaixador-br
